score, loss
0.7986651148358878, 1300.2514166666667
0.8030847217400207, 1128.7213333333334
0.8060054673870547, 85.58323958333334
0.805952248757835, 44.63913541666667
0.8021689641790807, 286.29016666666666
0.8016005442139492, 603.576375
0.8052978586447632, 1288.0264166666666
0.8079452809604969, 1121.2925
0.8105353011166728, 84.94209375
0.8093979654791856, 44.38164583333333
0.8056058200969078, 284.17727083333335
0.8056287786641898, 599.3979583333333
0.8079099959552902, 1282.7128333333333
0.8080716061553525, 1117.12775
0.8117550371222968, 84.62396875
0.8107979521407431, 44.21678125
0.8077663046325231, 282.7618958333333
0.806395855230208, 596.3737083333333
0.809627985167734, 1278.66175
0.8089127414064616, 1114.0365833333333
0.8128375111629871, 84.425640625
0.8121669102388357, 44.06882291666667
0.8086355322770632, 281.71683333333334
0.8066977979170875, 594.6467083333333
0.8101350008637758, 1275.8714166666666
0.8104659613583549, 1111.9243333333334
0.8131166720626032, 84.27340625
0.8112513946046511, 43.97053125
0.8092955356562248, 280.4848333333333
0.8071881684505045, 592.8564583333333
0.8105970248529402, 1273.21575
0.8105943522303934, 1110.0068333333334
0.812081321090222, 84.15947916666667
0.8102580085099368, 43.84383854166666
0.8094711689470839, 279.1797916666667
0.8073541342683727, 591.295
0.8106725769648401, 1270.8156666666666
0.8097290796993784, 1108.3179166666666
0.8117394588540191, 84.02197916666667
0.8088214981122779, 43.7260625
0.8092526395140766, 278.27014583333334
0.8083565852061751, 589.828625
0.8097242418436772, 1268.4719166666666
0.8097151753391463, 1106.8454166666668
0.8114628245939168, 83.92061458333333
0.8103451969879493, 43.592015625
0.8092434546450171, 277.4616458333333
0.8079693074634764, 588.3372916666667
0.8091204642360066, 1265.997
0.8108445038921048, 1105.49475
0.8109543622353613, 83.79219270833333
0.8096826255232225, 43.48624739583333
0.8094164306359802, 276.76275
0.8061922365532144, 587.3359166666667
0.8097171105392028, 1263.7339166666666
0.8104389191954643, 1103.8673333333334
0.8108198064406904, 83.62434375
0.8091639774822986, 43.3790078125
0.8092591568210249, 275.8633541666667
0.8058981642543739, 586.06075
0.8083550295137059, 1261.2195
0.8098060399115637, 1102.3065
0.8097174737547338, 83.58547916666667
0.8075632255227408, 43.2388515625
0.8083845823426025, 275.0598958333333
0.8050749796780028, 585.3377083333334
0.8084445162672508, 1259.41025
0.8103313006624066, 1100.38575
0.8096725183910899, 83.50478125
0.8068222320992695, 43.111328125
0.807722120155019, 274.40054166666664
0.8055365858957574, 584.061
0.8082134971897915, 1257.1824166666668
0.8096113634436607, 1099.1940833333333
0.809593339582593, 83.430375
0.8058397420057499, 42.95026822916667
0.807317007259624, 273.49227083333335
0.8049440465523476, 583.3786666666666
0.8069080985694538, 1254.98775
0.8095189673771017, 1097.6309166666667
0.808288756026047, 83.31559895833334
0.8048634437138367, 42.82053125
0.8062644635246984, 272.7411041666667
0.803951204058513, 582.497
0.8077246844393583, 1253.0295833333332
0.8094146397439723, 1096.3420833333332
0.808618817237111, 83.26557291666667
0.8049450535537823, 42.6931015625
0.8053253658432509, 271.66897916666665
0.8043447628206954, 581.391
0.8074797808160641, 1250.4685833333333
0.8082970016297097, 1095.30525
0.8070201513563897, 83.21328125
0.8037702332730129, 42.53948697916667
0.8051170260531523, 270.8445625
0.8030685074660053, 580.323
0.8075724663302575, 1248.7718333333332
0.8072293152117436, 1094.0614166666667
0.8070367265302455, 83.151890625
0.8029281262369442, 42.395744791666665
0.8041432547605151, 269.7692083333333
0.8020913427830715, 579.483
0.8064590749035387, 1246.31475
0.8065570443757013, 1092.4135
0.8055893543684017, 83.077046875
0.8027916886253016, 42.221614583333334
0.8037644027206853, 268.9223958333333
0.8023098386816601, 578.4644583333334
0.8061974871980294, 1244.22975
0.8067493089770925, 1091.0710833333333
0.8055042992568595, 83.015828125
0.8015890277074269, 42.060291666666664
0.802809036904965, 267.8635208333333
0.8017609515782507, 577.615625
0.8065790282492303, 1241.9325
0.8055599739586684, 1089.68825
0.8046498445852277, 82.85313020833334
0.799755823572697, 41.899125
0.801836053630031, 266.7636875
0.8011661927934918, 576.4826666666667
